---------------------Training [GAN]------------------------------
-----------------------------------------------------------------
Running time: 2023-08-21_21-58-53
name: celeba
train_file_path: ../../../CelebA/celeba/identity_CelebA.txt
model_name: GAN
n_classes: 1000
gpus: 1
img_path: ../../../CelebA/celeba/img_align_celeba
epochs: 280
z_dim: 100
batch_size: 64
n_critic: 5
lr: 0.0002
-----------------------------------------------------------------
Initializing data loader took 0s
Epoch:187 	 Time:76.89
Epoch:188 	 Time:77.44
Epoch:189 	 Time:78.08
Epoch:190 	 Time:77.82
Epoch:191 	 Time:77.11
Epoch:192 	 Time:76.29
Epoch:193 	 Time:75.57
Epoch:194 	 Time:76.35
Epoch:195 	 Time:76.41
Epoch:196 	 Time:77.67
Epoch:197 	 Time:78.13
Epoch:198 	 Time:77.32
Epoch:199 	 Time:76.03
Epoch:200 	 Time:75.16
Epoch:201 	 Time:77.15
Epoch:202 	 Time:78.13
Epoch:203 	 Time:78.42
Epoch:204 	 Time:79.20
Epoch:205 	 Time:77.97
Epoch:206 	 Time:76.91
Epoch:207 	 Time:76.73
Epoch:208 	 Time:77.30
Epoch:209 	 Time:78.51
Epoch:210 	 Time:78.44
Epoch:211 	 Time:78.33
Epoch:212 	 Time:78.03
Epoch:213 	 Time:76.10
Epoch:214 	 Time:74.01
Epoch:215 	 Time:72.80
Epoch:216 	 Time:74.78
Epoch:217 	 Time:73.67
Epoch:218 	 Time:73.95
Epoch:219 	 Time:75.57
Epoch:220 	 Time:75.42
Epoch:221 	 Time:75.92
Epoch:222 	 Time:75.15
Epoch:223 	 Time:74.29
Epoch:224 	 Time:74.16
Epoch:225 	 Time:73.81
Epoch:226 	 Time:74.56
Epoch:227 	 Time:75.51
Epoch:228 	 Time:74.74
Epoch:229 	 Time:75.56
Epoch:230 	 Time:75.08
Epoch:231 	 Time:75.09
Epoch:232 	 Time:75.20
Epoch:233 	 Time:74.86
Epoch:234 	 Time:73.72
Epoch:235 	 Time:73.10
Epoch:236 	 Time:73.83
Epoch:237 	 Time:73.21
Epoch:238 	 Time:74.00
Epoch:239 	 Time:74.91
Epoch:240 	 Time:74.29
